time,row,col,demand
110,3,4,37
97,2,4,43
75,0,3,10
473,6,7,21
607,3,4,0
117,6,4,23
712,0,5,13
68,3,1,12
636,6,3,0
441,0,1,0
20,4,5,268
48,6,6,6
468,3,2,13
464,5,3,13
317,5,0,0
460,5,5,61
402,7,5,7
405,6,1,0
610,5,3,0
594,6,5,88
124,0,4,11
38,5,1,0
722,7,7,36
392,4,1,0
449,5,6,53
516,5,2,0
595,1,0,0
536,1,7,9
318,0,6,0
688,0,6,54
134,3,5,122
641,3,0,0
245,4,0,0
411,0,3,94
235,5,7,13
511,3,7,0
539,2,2,0
492,6,5,14
182,3,3,19
31,0,2,0
534,5,5,15
69,6,2,0
213,1,4,36
507,7,7,9
270,1,4,14
306,7,1,0
597,5,4,98
64,1,0,0
657,1,2,0
434,7,6,8
542,5,6,0
672,6,5,41
690,4,7,0
124,5,6,4
90,1,7,79
492,0,2,28
507,3,1,15
653,2,1,12
694,6,4,12
717,2,3,91
269,3,1,0
388,5,3,18
109,4,3,6
1,1,3,3
728,3,1,73
9,4,1,3
445,5,3,0
644,5,3,19
323,5,3,0
261,1,1,5
417,5,1,0
144,4,3,44
352,7,7,0
171,3,5,0
218,3,0,0
121,2,2,11
554,3,6,335
592,0,7,247
377,6,0,0
148,2,5,0
336,2,6,844
682,2,6,0
647,1,7,97
464,1,6,0
39,7,2,0
255,7,3,5
10,4,4,147
551,5,6,200
621,7,0,0
373,1,7,181
272,5,1,0
562,3,6,0
490,6,7,0
663,5,3,0
124,7,3,0
460,1,6,34
180,3,4,15
260,5,3,14
473,5,1,103
513,1,1,0
641,7,4,0
456,4,5,146
664,4,0,12
693,6,6,33
139,5,4,4
597,5,1,0
150,2,2,0
601,7,1,0
630,1,1,19
413,6,0,0
552,1,6,613
383,1,5,249
342,6,6,6
129,3,7,163
586,6,0,0
602,7,4,28
127,1,5,24
569,0,5,94
133,3,7,39
15,1,3,96
226,4,1,0
640,0,0,60
58,4,0,0
668,1,2,133
216,2,0,0
656,0,3,12
397,6,4,18
96,5,3,0
403,7,4,37
250,4,0,0
18,0,1,30
229,0,4,8
62,3,4,75
167,2,6,757
612,1,7,18
519,6,7,9
188,2,2,19
49,4,7,19
587,6,3,0
649,4,2,0
256,2,2,44
304,4,1,6
330,2,3,77
278,0,7,14
52,0,6,6
366,3,5,28
566,0,6,32
382,6,6,131
478,2,3,111
676,5,1,21
462,3,7,42
418,0,4,0
273,2,0,0
404,0,3,149
128,3,6,46
611,5,5,0
315,1,5,103
324,7,4,0
362,7,3,0
603,3,4,92
523,0,1,85
96,4,5,54
209,4,1,0
664,4,4,63
379,0,4,68
449,5,2,8
722,1,6,390
545,3,3,135
437,3,4,25
40,5,4,14
453,5,4,33
414,2,0,0
643,6,7,11
242,4,0,0
310,1,2,49
145,3,4,14
349,2,6,44
355,3,0,6
106,2,3,4
286,7,1,0
424,3,4,87
404,2,3,53
43,6,0,0
252,4,1,0
328,6,0,0
472,5,4,21
659,6,7,0
319,0,0,0
434,7,1,0
517,4,3,38
345,0,2,6
234,1,4,8
668,4,1,20
729,5,3,59
237,5,1,21
88,4,2,0
639,3,2,11
330,2,2,36
122,0,0,0
12,6,4,11
325,2,5,164
480,2,2,72
457,1,3,96
254,2,5,62
695,1,6,226
250,2,4,14
408,3,3,125
9,4,6,14
690,0,7,0
518,7,0,0
390,4,2,7
555,3,1,10
196,6,2,0
287,7,3,0
397,5,7,48
594,3,4,98
692,7,5,0
54,7,0,0
409,4,5,94
143,0,7,35
661,7,0,0
511,4,5,15
711,1,1,0
437,0,5,45
45,3,1,11
250,0,1,0
22,0,0,3
643,0,6,116
657,3,0,0
298,3,6,89
64,6,3,9
726,6,7,213
388,7,5,0
304,0,5,58
408,4,1,0
67,2,7,244
357,5,6,146
185,0,3,34
334,6,0,0
625,1,4,97
225,7,0,0
359,7,0,0
656,6,7,0
122,6,6,4
432,4,1,33
698,2,5,246
591,2,0,10
398,0,0,0
578,3,5,440
699,1,5,294
9,0,2,79
533,2,1,0
723,6,6,141
724,2,3,309
110,4,3,27
166,0,4,322
630,6,7,37
63,6,2,0
389,6,7,0
61,6,1,0
341,2,4,37
477,0,1,0
505,1,6,199
425,7,4,7
267,5,1,0
433,0,6,172
717,7,3,0
723,0,7,790
282,6,0,0
451,5,3,20
728,4,4,663
388,5,7,11
446,0,4,53
420,4,3,12
204,7,6,5
102,6,5,13
213,5,1,0
36,1,2,52
13,4,4,82
496,6,1,0
462,6,3,21
57,7,3,3
423,1,3,101
75,4,0,0
532,2,1,0
703,0,7,359
530,6,3,49
593,0,3,159
47,0,7,32
669,2,4,255
33,0,4,278
490,7,5,0
305,3,7,43
344,2,0,0
536,4,5,0
133,2,7,74
450,7,0,0
563,3,2,0
186,5,1,0
554,5,5,52
678,3,6,148
123,3,6,7
258,0,2,22
466,1,7,0
156,0,7,114
222,6,1,0
231,5,0,5
588,3,1,0
491,6,3,0
327,6,1,16
661,2,6,447
102,3,2,0
195,4,1,20
89,1,7,60
298,4,1,0
13,0,1,0
507,2,2,47
226,5,0,0
98,3,6,29
549,6,7,49
619,3,0,0
528,4,0,0
93,4,4,53
235,4,2,0
476,2,6,194
389,5,2,0
333,1,2,16
302,5,2,0
36,4,7,161
543,3,0,0
225,5,2,8
129,5,0,0
519,0,6,219
217,4,5,29
336,0,2,64
614,1,1,0
237,3,6,47
442,1,4,8
480,4,4,100
456,7,2,0
681,6,2,0
641,1,4,37
713,7,1,0
468,7,2,0
213,5,7,65
32,0,7,49
476,0,3,125
31,7,5,0
230,1,1,0
705,4,7,35
696,2,0,22
411,2,5,219
365,7,0,0
666,1,7,204
652,5,7,102
402,3,2,0
323,1,4,0
702,1,1,22
185,0,0,4
659,3,6,20
583,6,3,10
520,5,5,61
383,7,7,7
38,4,2,0
214,3,1,33
592,7,2,0
114,6,2,0
207,0,2,295
252,4,6,31
224,1,2,5
292,1,2,25
692,4,0,0
639,0,0,0
697,3,2,35
4,0,4,3
500,7,3,0
696,3,7,134
133,7,3,0
445,1,2,25
121,5,4,24
661,7,3,0
286,7,2,0
681,7,2,0
366,5,4,7
153,3,5,124
183,2,0,0
624,4,3,78
383,3,4,96
487,1,0,0
228,4,0,0
575,3,0,0
377,0,1,0
22,2,5,71
222,0,2,5
675,5,4,41
702,0,5,506
632,7,2,86
513,6,5,23
157,3,1,0
618,2,1,11
334,6,7,71
249,6,0,0
129,2,1,0
380,5,3,22
62,4,7,27
102,5,3,6
155,3,2,11
264,7,7,0
575,1,2,74
648,4,0,12
413,7,2,0
555,5,2,10
213,1,7,65
399,6,6,7
504,7,3,0
156,4,4,32
230,2,3,16
672,6,3,41
712,5,4,0
509,6,2,0
383,5,0,0
191,6,3,4
401,3,2,18
405,7,3,0
434,0,3,86
253,3,7,72
463,5,7,42
100,5,0,0
685,0,6,128
11,0,5,306
214,6,5,53
581,0,4,27
17,3,2,11
290,3,6,0
301,7,1,0
205,2,7,8
143,3,7,31
235,7,4,0
654,5,1,0
228,6,6,0
44,1,0,0
248,1,0,0
36,7,4,0
224,0,4,5
289,0,5,9
550,0,1,31
703,2,4,112
615,5,3,11
422,5,6,12
245,0,6,5
76,0,7,4
100,0,6,0
110,1,2,60
359,3,5,574
649,2,2,71
301,2,3,138
603,3,5,167
70,6,7,27
497,7,2,0
135,1,5,98
302,2,3,55
547,6,0,0
720,2,7,95
313,1,1,0
41,0,6,344
702,1,4,182
422,7,6,0
594,4,6,230
619,4,2,0
15,0,4,104
355,4,5,87
178,2,3,4
575,1,1,0
50,7,0,0
113,1,4,29
473,7,0,0
399,2,2,48
467,2,0,0
683,0,6,12
154,7,3,0
418,4,4,7
554,4,7,58
75,5,6,0
571,0,6,194
615,3,1,36
53,7,2,0
160,6,4,14
141,6,7,13
521,4,1,9
189,5,7,12
713,2,6,13
378,4,3,22
597,2,7,132
69,0,2,39
373,4,5,68
330,5,7,83
89,2,6,177
84,7,6,4
666,6,5,51
299,7,1,0
657,4,0,0
6,4,7,0
218,5,5,21
478,7,2,0
419,1,4,0
661,2,5,255
462,4,5,56
205,5,3,0
64,1,2,39
607,7,4,0
190,2,6,46
391,3,3,18
43,2,6,1989
197,2,2,12
178,0,1,0
501,0,6,674
700,3,7,99
350,7,7,0
706,5,4,22
232,6,6,16
44,7,6,9
24,6,0,0
392,2,7,7
563,4,3,0
442,1,1,0
536,3,4,0
31,6,7,0
344,1,6,0
310,3,5,239
722,3,1,36
302,6,3,0
510,7,6,0
392,3,5,18
561,2,1,0
181,4,1,0
680,7,1,0
388,4,6,66
138,7,4,0
205,0,4,48
162,3,2,14
716,1,0,0
713,2,1,0
419,7,0,0
76,5,2,0
380,6,4,0
544,0,2,80
726,7,6,23
550,2,5,350
604,7,2,0
436,7,3,8
246,3,2,0
544,5,7,120
0,1,4,14
79,3,5,0
679,0,0,0
276,2,6,18
345,7,2,0
424,7,3,0
305,0,1,34
220,2,0,0
537,0,4,0
366,2,3,11
484,4,5,28
173,2,4,19
678,6,1,0
533,3,1,9
702,5,3,22
118,0,1,10
388,5,4,30
419,6,7,0
14,4,6,44
373,2,0,0
357,0,3,114
12,4,2,0
672,4,2,0
85,2,6,844
396,4,6,30
413,6,4,0
94,4,2,0
361,7,4,7
44,2,2,23
207,3,5,45
559,1,5,0
505,5,4,29
261,6,2,50
680,7,5,0
3,4,2,0
282,5,0,0
272,7,7,0
560,0,0,0
169,6,7,0
132,4,1,4
268,1,3,18
73,0,1,0
668,1,0,0
233,2,4,21
91,1,7,111
726,4,5,2146
424,3,3,70
89,6,3,0
603,5,0,11
591,0,1,27
714,5,4,35
83,2,3,284
76,4,3,28
542,2,6,80
467,7,1,0
211,2,3,93
30,5,5,0
626,4,2,0
227,4,3,0
47,6,7,3
352,2,2,64
416,4,1,0
464,5,5,8
656,4,3,20
71,4,3,34
24,2,5,11
427,0,3,125
37,4,5,169
439,7,5,0
167,4,6,307
241,0,5,44
621,3,3,139
14,7,1,0
388,2,6,89
276,0,0,0
176,7,0,0
355,3,6,162
503,1,5,499
352,0,1,10
382,1,1,28
188,3,6,43
560,0,5,0
724,2,0,14
725,4,0,0
588,1,6,0
302,6,2,0
599,7,1,0
320,1,4,6
356,7,3,0
29,7,3,0
527,3,0,9
616,0,4,36
64,2,2,45
59,0,4,87
723,3,3,191
230,5,0,0
252,0,0,0
182,2,1,0
593,2,0,0
634,6,3,0
625,2,4,97
111,0,5,27
184,6,1,0
40,1,3,634
115,6,5,29
526,5,4,15
405,4,7,30
83,6,7,26
694,0,4,119
527,4,2,0
193,1,0,0
70,7,6,6
690,5,1,0
575,3,5,1216
107,2,5,40
58,3,6,100
609,1,7,0
649,7,0,0
560,4,3,42
477,2,3,146
701,7,1,0
429,2,2,24
61,7,6,0
490,5,2,0
245,2,6,5
550,6,4,25
381,5,0,0
19,1,0,0
212,0,5,76
591,3,2,34
673,2,0,0
414,5,0,0
339,5,1,0
724,3,5,2773
464,2,7,0
301,4,2,0
682,3,7,12
506,4,2,0
51,3,4,3
121,6,5,4
518,1,6,53
257,2,7,44
43,3,6,1505
108,2,5,27
83,7,7,6
474,3,7,34
654,1,4,20
376,1,5,159
332,1,5,103
569,5,7,58
483,7,7,14
41,2,3,140
307,1,4,30
202,1,2,25
349,6,2,0
584,6,0,0
417,5,2,0
590,4,1,10
37,7,4,11
625,0,6,86
232,4,7,16
160,0,5,201
129,1,2,109
682,1,1,0
243,2,1,5
277,0,3,41
189,3,1,12
468,6,3,0
80,6,1,0
498,5,2,0
137,6,0,0
177,0,1,0
522,1,4,190
576,5,0,0
289,2,3,40
265,0,5,29
6,2,0,0
12,6,0,0
247,2,6,0
419,7,6,7
476,7,6,8
3,3,7,5
171,4,5,0
201,1,7,0
526,3,3,38
238,1,7,72
81,4,2,0
4,5,6,0
449,3,4,25
336,3,7,44
402,1,7,126
459,1,0,0
409,7,5,7
721,0,0,14
345,2,0,0
425,4,1,12
557,0,2,26
668,0,6,318
258,0,5,106
594,2,1,0
436,3,0,0
677,0,0,21
334,5,2,6
433,3,0,0
705,6,0,0
588,0,4,34
726,3,5,5332
657,4,6,0
224,2,1,0
571,6,6,10
444,4,5,13
615,4,0,0
203,7,4,12
606,0,5,75
658,5,5,0
516,3,4,61
583,7,5,0
412,6,2,0
640,3,4,60
343,7,1,0
47,3,3,20
558,1,0,0
48,1,2,34
719,2,0,0
546,4,7,89
71,5,3,12
595,0,2,34
580,2,1,10
74,7,2,4
195,6,0,0
469,7,4,21
579,0,1,10
639,5,2,0
611,2,0,0
313,5,0,0
202,5,3,0
183,3,0,0
40,2,4,175
507,4,4,61
539,5,6,65
650,2,1,12
643,7,1,0
488,3,0,0
688,5,4,12
606,0,1,0
97,1,0,0
177,3,1,0
355,0,1,17
338,0,3,44
393,0,1,0
316,2,5,83
502,7,4,8
166,2,4,128
207,4,3,5
7,4,5,3
132,3,0,11
613,5,1,0
647,3,6,157
42,7,1,0
153,6,4,142
422,2,7,55
597,1,7,176
194,0,2,12
513,4,3,9
641,4,6,60
681,3,6,12
435,2,7,53
611,0,3,18
0,5,1,0
662,6,1,0
283,3,0,0
721,2,2,82
725,5,6,458
296,6,2,0
210,6,2,0
183,0,5,27
204,5,1,0
301,4,5,289
613,0,4,11
570,2,2,74
719,0,1,35
154,5,6,37
279,0,2,9
307,3,1,6
231,4,5,26
612,7,4,0
423,5,5,70
41,3,7,23
228,7,4,0
560,5,5,10
0,3,2,0
329,7,7,6
530,6,1,0
610,7,3,0
536,2,7,0
501,0,0,8
140,1,6,867
239,0,7,26
643,6,1,0
2,3,7,5
151,4,4,4
573,1,3,184
249,2,7,0
189,1,1,4
76,2,0,0
102,2,2,0
677,0,5,41
411,3,3,51
118,6,3,4
684,6,5,21
148,6,0,0
143,0,5,42
636,3,1,0
435,2,6,33
471,5,6,27
616,3,3,75
238,3,7,42
691,2,6,0
711,4,5,0
371,6,6,0
368,0,1,0
478,7,0,0
142,1,5,135
239,7,7,0
502,6,6,59
279,5,7,18
46,0,2,11
240,4,0,0
177,7,2,0
478,2,5,284
357,0,4,114
150,6,7,0
104,2,0,0
424,1,5,132
504,5,6,372
166,4,2,0
577,1,3,142
548,7,4,15
259,6,2,0
396,1,7,7
355,0,4,75
94,2,7,164
155,5,5,252
496,2,7,153
13,1,2,24
374,5,2,0
565,0,3,58
711,0,4,13
180,1,2,0
418,4,7,0
366,4,1,11
200,7,6,0
487,2,5,14
729,7,5,73
440,2,1,0
542,0,7,120
438,6,7,0
181,5,1,0
692,2,4,0
106,3,2,0
519,0,4,161
262,0,0,27
137,4,6,840
560,5,7,0
87,1,2,22
631,5,5,11
330,4,4,26
543,2,4,255
84,7,4,4
505,4,2,0
32,3,7,6
354,7,5,6
79,4,3,4
253,1,5,58
443,7,5,0
337,4,6,146
552,2,0,0
673,3,3,54
293,4,5,43
47,4,2,0
56,7,1,0
424,6,6,39
436,5,0,0
544,1,3,310
223,5,0,0
553,7,7,16
98,2,3,13
267,6,7,14
434,0,6,119
404,7,3,11
468,2,6,27
539,1,7,0
16,6,5,22
423,1,6,87
712,2,2,0
613,1,5,46
115,6,0,0
62,5,2,0
161,3,3,41
557,3,2,16
142,3,0,0
239,2,6,34
25,0,1,0
406,2,7,96
360,1,6,1153
124,4,6,0
551,0,4,95
372,4,6,46
584,4,4,44
23,2,6,55
576,0,2,71
584,0,2,17
119,6,3,0
364,2,3,68
301,0,1,6
715,0,0,43
515,4,6,0
35,6,0,0
322,1,1,10
593,3,7,88
692,6,0,0
48,6,7,3
631,4,5,0
274,0,3,9
188,5,0,0
479,0,5,401
268,5,1,0
314,2,2,51
656,1,6,20
500,4,0,0
683,4,2,0
298,1,0,0
67,0,5,816
450,4,5,86
563,2,6,0
602,2,6,260
643,0,7,108
566,1,6,116
676,0,0,0
420,2,2,19
464,2,4,0
510,0,2,23
336,1,1,0
13,4,5,44
618,2,0,11
250,3,3,9
549,3,2,151
77,5,2,0
115,3,1,10
124,4,2,0
601,7,5,18
433,7,6,40
463,5,0,0
494,6,1,0
611,0,5,0
229,1,6,5
615,5,1,0
24,1,2,14
687,4,2,0
613,7,2,0
173,0,5,4
716,4,7,78
538,1,7,9
31,5,3,0
425,3,1,51
639,3,5,49
103,4,0,0
156,3,0,0
371,2,0,0
499,6,3,0
406,0,6,1151
470,4,2,0
109,5,0,0
110,6,3,6
406,5,2,30
607,0,3,0
3,2,6,3
271,3,3,5
534,3,0,0
413,5,2,0
633,3,6,37
190,0,2,43
616,0,7,75
121,4,0,11
143,2,1,4
544,2,2,31
554,0,3,94
131,1,1,17
35,3,6,221
100,1,7,0
103,4,2,0
39,7,7,32
0,0,2,5
63,0,6,455
548,2,4,240
276,3,3,56
656,0,2,0
187,3,3,24
266,3,3,32
702,6,2,0
386,2,2,48
408,0,6,1239
612,6,6,0
595,7,3,0
549,2,6,574
1,5,0,0
393,4,4,0
189,4,0,7
264,1,7,47
726,0,5,1992
277,3,4,18
672,3,6,642
60,6,3,60
266,5,3,0
176,3,0,0
160,5,5,190
142,2,0,4
179,3,1,7
550,1,0,15
191,1,7,24
618,4,7,92
415,5,0,0
221,3,4,5
258,4,3,44
99,2,1,0
386,7,7,11
360,0,1,0
670,6,5,20
430,2,4,94
107,1,4,10
206,5,1,0
274,2,2,0
469,7,2,0
618,2,4,110
156,3,7,151
133,2,4,118
165,2,3,139
235,2,1,0
16,4,6,79
375,7,4,0
515,3,7,0
646,6,5,49
74,3,5,28
636,7,5,0
725,7,6,45
245,1,4,0
613,0,2,36
497,4,6,64
586,6,4,0
491,6,7,8
278,2,0,0
187,2,2,19
617,7,6,18
357,7,5,10
11,3,0,0
552,6,6,94
179,4,3,7
554,3,7,110
310,6,5,34
260,1,4,50
26,6,3,3
635,6,3,11
398,4,0,0
275,2,4,23
616,4,2,0
705,1,7,156
377,4,3,28
37,6,1,0
487,6,6,0
600,7,6,64
522,0,5,85
109,7,4,4
401,5,2,96
649,7,1,0
426,3,5,156
340,0,5,48
449,0,4,45
243,7,7,0
633,1,3,0
630,7,6,19
654,4,4,31
617,5,3,0
711,0,0,0
15,2,2,44
73,2,6,41
512,4,0,0
245,5,3,0
271,1,5,0
274,5,2,0
295,1,1,0
301,3,1,6
617,7,2,0
420,5,7,12
621,5,5,46
626,0,5,67
568,7,0,0
462,7,0,0
55,5,5,9
5,5,0,0
633,1,4,11
527,0,7,199
512,3,3,9
157,1,6,114
360,7,7,68
426,5,0,0
355,0,2,44
608,7,1,0
46,0,6,109
187,5,7,46
250,0,4,0
424,3,5,200
46,0,1,3
641,3,4,37
540,0,6,15
635,3,5,30
611,0,1,0
230,0,7,8
150,3,2,0
31,3,2,0
457,2,4,111
39,0,4,72
217,0,4,21
266,7,1,0
333,7,5,6
126,4,7,0
412,3,0,0
649,5,2,0
702,1,2,259
705,1,2,56
411,6,2,7
484,5,3,8
133,0,2,28
391,6,4,0
641,3,7,30
724,1,0,14
637,6,1,0
4,4,2,0
333,3,3,61
581,2,2,27
425,3,3,31
688,1,0,0
612,0,0,0
721,7,2,0
292,0,2,9
694,6,5,95
711,5,0,0
81,6,5,28
123,2,0,0
385,0,3,190
639,7,6,11
210,7,0,0
714,2,6,91
454,0,5,53
237,6,2,5
602,6,4,36
141,5,0,0
308,5,3,6
283,0,2,29
671,0,2,12
332,3,7,6
456,3,2,8
167,1,6,414
455,2,0,0
477,0,3,96
647,0,0,67
415,4,4,19
88,1,4,22
461,2,5,34
542,5,7,31
653,0,6,31
719,5,7,169
192,4,5,33
265,5,2,0
642,0,1,11
666,2,6,682
627,3,5,127
447,2,1,0
380,1,4,107
198,0,4,0
196,4,2,0
533,0,1,9
55,4,6,3
216,7,4,5
330,5,4,16
191,2,1,31
662,2,3,419
185,7,2,4
278,7,2,0
469,3,2,42
358,2,6,1254
481,1,5,100
68,2,3,277
94,0,1,19
226,5,6,0
460,4,3,77
244,3,6,14
584,0,0,0
726,3,1,95
528,7,6,0
645,1,0,0
179,0,3,4
34,6,4,49
691,4,4,0
588,3,7,10
254,0,3,39
199,3,0,0
463,4,4,8
365,4,0,0
482,0,2,36
6,1,5,0
372,7,7,17
357,0,0,6
708,4,5,99
72,2,5,38
699,2,6,687
376,2,6,177
355,5,1,6
583,6,5,17
68,4,0,0
58,1,3,403
659,1,6,388
147,2,6,7
23,6,6,0
14,3,6,41
439,5,5,0
155,6,2,0
60,4,3,27
216,3,5,64
554,7,4,0
504,1,7,257
166,6,1,0
24,7,6,3
481,5,0,0
436,7,2,0
133,5,3,7
396,1,2,48
491,5,2,0
449,6,0,0
559,5,5,26
430,7,0,0
330,5,1,0
683,4,1,0
191,3,2,31
710,0,2,13
312,6,2,0
381,6,2,0
615,1,0,0
338,7,0,0
382,3,4,92
555,0,1,16
681,3,4,12
17,4,2,3
55,2,3,6
468,0,6,0
678,2,4,21
605,6,5,28
533,6,5,25
215,7,2,0
101,7,0,0
92,4,2,0
628,7,0,0
399,1,0,7
428,7,6,12
424,7,6,7
201,5,1,0
3,0,1,0
376,2,2,50
443,4,0,0
455,5,3,53
663,1,2,243
167,6,0,0
653,2,6,114
129,6,1,0
519,6,2,0
344,2,4,10
540,5,5,9
188,2,1,0
122,7,4,0
592,7,0,0
469,5,0,0
16,1,6,213
337,3,4,54
250,3,4,5
35,1,5,708
670,1,1,0
3,5,0,0
100,7,5,0
160,5,6,263
485,0,5,50
417,0,4,0
529,2,0,0
695,7,7,0
47,3,6,63
455,6,0,0
558,5,5,10
620,2,3,36
554,1,7,94
491,7,3,0
199,0,3,0
592,2,3,203
172,4,6,4
447,2,5,53
719,7,5,35
359,7,6,6
638,3,4,37
128,2,3,94
54,0,4,0
60,7,2,0
395,2,5,7
490,3,4,8
157,5,7,14
565,7,1,0
596,0,5,61
245,4,5,9
184,3,4,27
113,7,0,0
287,6,7,9
590,3,4,660
575,4,2,0
727,4,5,2382
570,0,3,158
672,3,1,12
455,4,3,53
629,1,7,30
545,3,5,190
386,0,5,160
38,2,2,149
114,1,4,27
68,1,0,0
447,0,1,0
364,2,5,63
341,3,1,6
35,0,0,23
622,5,3,11
681,3,7,0
74,5,3,0
499,5,1,0
86,3,4,91
187,4,4,43
531,5,3,15
235,3,4,47
707,5,4,13
597,7,6,17
381,3,5,358
346,6,3,0
139,4,3,91
501,4,4,50
57,1,4,252
449,4,0,0
165,6,3,32
709,5,6,0
87,1,3,168
39,4,5,147
619,7,0,0
303,2,3,123
653,3,3,39
137,0,6,484
622,4,5,167
399,5,3,0
323,4,3,0
534,0,2,80
393,0,2,0
193,6,7,25
702,1,6,1854
338,7,2,0
498,6,4,8
278,6,7,5
370,2,3,11
58,6,7,109
530,1,7,129
671,4,2,0
672,4,4,140
268,5,4,14
264,3,7,23
184,4,1,15
527,6,1,0
415,0,2,12
155,0,0,4
480,7,3,0
75,0,7,12
626,4,5,134
377,0,4,74
490,7,7,0
15,7,3,11
518,0,5,219
280,5,0,0
169,7,0,0
278,7,6,32
321,2,2,16
190,4,2,0
227,4,7,0
681,7,1,0
265,1,6,38
284,6,3,0
553,3,4,74
536,1,0,0
67,2,3,147
289,0,4,34
380,4,3,68
686,0,6,0
70,5,3,0
274,3,0,0
163,1,5,727
445,2,2,20
236,7,6,13
700,3,1,35
239,4,3,85
13,5,5,17
10,3,5,254
561,4,0,0
687,0,7,0
17,1,2,36
420,6,4,0
183,4,4,12
39,4,2,0
198,5,5,0
552,5,5,184
235,7,2,0
310,0,2,40
122,4,4,4
469,6,2,0
212,0,4,56
665,4,6,141
119,6,2,0
557,5,3,10
485,4,2,8
423,6,4,7
584,1,2,10
312,5,5,67
444,3,4,0
670,5,6,470
44,1,3,80
523,4,7,152
670,7,7,20
167,2,2,30
66,3,6,987
413,6,1,0
317,2,7,42
159,3,4,146
120,0,5,17
126,7,3,0
672,5,6,494
394,3,4,0
22,4,3,51
399,7,0,0
574,4,4,68
706,1,2,69
682,0,6,0
681,3,0,0
109,4,2,0
210,7,4,28
250,6,0,0
152,1,0,0
463,1,6,13
253,6,1,0
628,0,4,175
309,1,7,49
246,1,0,0
153,4,2,0
614,3,5,75
692,2,0,0
294,3,6,34
319,4,7,0
648,7,2,114
296,0,2,9
714,1,1,0
4,2,0,0
715,6,5,22
21,5,1,3
227,0,6,0
561,5,3,0
428,5,3,24
685,6,2,0
446,3,3,13
62,4,2,24
413,7,1,0
281,0,3,23
438,3,1,8
418,6,4,0
471,0,7,138
459,2,1,8
253,5,5,27
667,2,1,12
60,3,0,0
557,6,1,16
497,6,4,8
392,3,0,0
26,1,4,3
617,5,4,11
541,3,3,89
698,3,1,22
552,7,3,0
14,1,5,58
392,1,3,0
545,3,6,151
15,1,4,14
435,1,6,91
240,0,4,39
440,4,6,0
420,7,3,0
677,1,7,86
721,6,5,104
311,7,7,25
457,3,1,21
382,2,2,17
42,3,7,52
564,3,4,26
649,5,6,71
489,1,6,8
382,1,0,0
511,6,5,15
561,2,5,10
426,1,5,87
41,2,0,3
706,1,7,156
37,2,4,66
388,6,0,0
552,2,5,393
215,0,6,96
505,0,7,176
16,7,1,0
116,7,6,4
631,3,7,19
529,2,2,80
668,7,3,71
192,0,2,28
295,7,3,0
394,4,1,0
478,0,1,61
472,2,5,159
565,5,7,58
35,6,3,34
183,7,4,0
659,0,1,0
139,3,2,13
30,2,7,3
105,7,2,0
63,2,6,216
627,4,3,37
63,5,2,3
577,1,5,247
45,3,3,37
259,0,1,0
220,1,3,13
384,1,6,692
403,7,0,0
158,2,0,0
311,6,4,19
74,0,0,0
643,7,5,19
310,3,1,25
211,2,4,68
55,5,4,0
345,5,6,0
3,6,6,8
63,1,2,69
314,7,5,10
493,4,1,8
285,1,1,29
189,7,2,0
414,4,4,24
188,3,3,24
363,3,6,210
634,1,5,37
429,2,5,156
218,2,4,16
2,1,4,3
567,2,2,110
709,0,3,22
643,4,3,205
385,1,0,0
258,3,4,31
450,1,1,13
731,6,1,0
47,2,1,3
138,3,4,74
162,4,1,4
501,6,7,36
687,6,7,0
310,7,6,43
320,1,0,0
151,4,1,4
451,1,1,13
307,6,7,9
231,0,2,13
608,6,2,0
15,0,3,60
539,3,2,0
232,0,2,8
441,1,3,0
9,1,1,0
192,2,1,0
612,2,1,0
197,4,2,0
383,0,4,142
182,0,3,27
95,2,2,26
167,7,7,23
474,0,6,159
27,7,3,0
484,1,0,0
397,3,3,78
617,4,2,0
174,0,6,0
343,7,0,0
420,5,3,7
556,1,3,94
304,4,5,58
408,7,3,7
429,7,3,7
11,6,3,3
447,6,6,0
223,1,1,0
116,3,2,37
58,0,5,130
542,2,1,0
349,0,1,6
366,0,0,0
0,5,3,3
562,4,1,0
214,0,2,33
398,1,6,142
583,1,5,10
564,3,6,32
91,6,2,4
303,3,3,211
691,0,0,0
525,5,2,0
73,1,6,6
60,3,3,117
59,6,4,3
18,5,6,360
405,7,6,11
68,7,6,19
57,4,0,0
68,1,6,1599
100,2,0,0
391,6,3,0
385,4,1,11
419,7,4,0
331,6,0,0
210,5,5,81
134,1,1,4
38,5,7,63
693,7,7,21
147,0,7,4
143,3,6,87
190,4,4,12
723,2,6,3208
337,6,2,0
130,0,5,70
587,4,3,10
105,6,5,0
629,0,3,86
320,7,1,0
657,6,2,0
658,5,6,12
481,1,1,0
336,0,1,6
423,1,2,106
126,1,2,4
370,6,0,0
151,4,0,0
311,4,0,0
660,0,4,12
615,3,3,75
112,0,5,10
423,4,1,19
186,7,1,0
303,7,4,0
17,3,1,5
286,0,0,0
124,0,6,0
28,3,7,0
52,1,6,3
417,3,2,0
150,7,4,14
547,5,0,0
628,6,1,0
499,5,7,72
322,2,5,6
480,0,2,28
532,2,5,120
470,0,3,289
451,5,5,33
577,2,0,27
213,0,5,109
455,3,4,111
306,6,0,0
197,5,5,8
162,5,5,121
595,7,2,0
421,7,5,31
537,4,5,0
505,5,7,76
